CD_NOM,GROUPTAXA,NOM_VALIDE
141041,Angiospermes,Seseli longifolium subsp. longifolium
612597,Angiospermes,Seseli longifolium subsp. intermedium
123037,Angiospermes,Seseli montanum
141045,Angiospermes,Seseli montanum subsp. montanum
161795,Angiospermes,Seseli montanum subsp. nanum
123042,Angiospermes,Seseli peucedanifolium
123045,Angiospermes,Seseli praecox
123058,Angiospermes,Seseli tortuosum
198456,Angiospermes,Thysselinum
126613,Angiospermes,Thysselinum lancifolium
126615,Angiospermes,Thysselinum palustre
607005,Angiospermes,Tommasinia
611612,Angiospermes,Tommasinia altissima
198652,Angiospermes,Trinia
611361,Angiospermes,Trinia dalechampii
127595,Angiospermes,Trinia glauca
141936,Angiospermes,Trinia glauca subsp. glauca
613127,Angiospermes,Trinia glauca var. glauca
613630,Angiospermes,Trinia glauca var. elatior
198688,Angiospermes,Trochiscanthes
127865,Angiospermes,Trochiscanthes nodiflora
199055,Angiospermes,Xanthoselinum
130497,Angiospermes,Xanthoselinum alsaticum
142499,Angiospermes,Xanthoselinum alsaticum subsp. alsaticum
160516,Angiospermes,Xanthoselinum alsaticum var. alsaticum
613627,Angiospermes,Xanthoselinum alsaticum var. discolor
142500,Angiospermes,Xanthoselinum alsaticum subsp. venetum
199056,Angiospermes,Xatardia
130509,Angiospermes,Xatardia scabra
194421,Angiospermes,Magydaris
107152,Angiospermes,Magydaris pastinacea
197728,Angiospermes,Smyrnium
124003,Angiospermes,Smyrnium olusatrum
124004,Angiospermes,Smyrnium perfoliatum
612649,Angiospermes,Smyrnium perfoliatum subsp. perfoliatum
141259,Angiospermes,Smyrnium perfoliatum subsp. rotundifolium
193203,Angiospermes,Heracleum
101262,Angiospermes,Heracleum alpinum
101280,Angiospermes,Heracleum granatense
611142,Angiospermes,Heracleum x carbonnieri
101306,Angiospermes,Heracleum x chloranthum
611145,Angiospermes,Heracleum mantegazzianum x Heracleum sphondylium
101286,Angiospermes,Heracleum mantegazzianum
101291,Angiospermes,Heracleum panaces
160257,Angiospermes,Heracleum persicum
611133,Angiospermes,Heracleum platytaenium
160259,Angiospermes,Heracleum pubescens
101295,Angiospermes,Heracleum pumilum
101296,Angiospermes,Heracleum pyrenaicum
101299,Angiospermes,Heracleum sibiricum
612486,Angiospermes,Heracleum sibiricum subsp. sibiricum
612487,Angiospermes,Heracleum sibiricum subsp. ternatum
611144,Angiospermes,Heracleum sosnowskyi
101300,Angiospermes,Heracleum sphondylium
135306,Angiospermes,Heracleum sphondylium subsp. sphondylium
613532,Angiospermes,Heracleum sphondylium var. sphondylium
613533,Angiospermes,Heracleum sphondylium var. trifoliatum
135297,Angiospermes,Heracleum sphondylium subsp. elegans
611134,Angiospermes,Heracleum stevenii
611140,Angiospermes,Heracleum trachyloma
606939,Angiospermes,Malabaila
610619,Angiospermes,Malabaila secacul
195875,Angiospermes,Pastinaca
611068,Angiospermes,Pastinaca fleischmannii
611067,Angiospermes,Pastinaca kochii
612647,Angiospermes,Pastinaca kochii subsp. kochii
612648,Angiospermes,Pastinaca kochii subsp. latifolia
112550,Angiospermes,Pastinaca sativa
138623,Angiospermes,Pastinaca sativa subsp. sativa
613557,Angiospermes,Pastinaca sativa var. sativa
613556,Angiospermes,Pastinaca sativa var. arvensis
621718,Angiospermes,Pastinaca sativa var. pratensis
138626,Angiospermes,Pastinaca sativa subsp. urens
198506,Angiospermes,Tordylium
717667,Angiospermes,Tordylium aegyptiacum
126829,Angiospermes,Tordylium apulum
717668,Angiospermes,Tordylium lanatum
126837,Angiospermes,Tordylium maximum
717669,Angiospermes,Tordylium syriacum
606853,Angiospermes,Azorella
610621,Angiospermes,Azorella pedunculata
610622,Angiospermes,Azorella trifurcata
189995,Angiospermes,Bowlesia
86221,Angiospermes,Bowlesia incana
672362,Angiospermes,Apiopetalum
672832,Angiospermes,Apiopetalum glabratum
672833,Angiospermes,Apiopetalum velutinum
189580,Angiospermes,Astrantia
610853,Angiospermes,Astrantia bavarica
610852,Angiospermes,Astrantia carniolica
84936,Angiospermes,Astrantia major
131933,Angiospermes,Astrantia major subsp. major
131932,Angiospermes,Astrantia major subsp. involucrata
610854,Angiospermes,Astrantia maxima
84937,Angiospermes,Astrantia minor
192328,Angiospermes,Eryngium
611124,Angiospermes,Eryngium agavifolium
97133,Angiospermes,Eryngium alpinum
97140,Angiospermes,Eryngium bourgatii
134292,Angiospermes,Eryngium bourgatii subsp. bourgatii
611114,Angiospermes,Eryngium caeruleum
97141,Angiospermes,Eryngium campestre
611126,Angiospermes,Eryngium creticum
611113,Angiospermes,Eryngium eburneum
611127,Angiospermes,Eryngium floribundum
446824,Angiospermes,Eryngium foetidum
97142,Angiospermes,Eryngium giganteum
611115,Angiospermes,Eryngium horridum
611116,Angiospermes,Eryngium involucratum
97155,Angiospermes,Eryngium x chevalieri
97157,Angiospermes,Eryngium x rocheri
97158,Angiospermes,Eryngium x zabelii
611117,Angiospermes,Eryngium leavenworthii
97145,Angiospermes,Eryngium maritimum
611111,Angiospermes,Eryngium oliverianum
611118,Angiospermes,Eryngium pandanifolium
613690,Angiospermes,Eryngium pandanifolium var. pandanifolium
613691,Angiospermes,Eryngium pandanifolium var. lassauxii
611112,Angiospermes,Eryngium planum
611119,Angiospermes,Eryngium proteiflorum
97147,Angiospermes,Eryngium pusillum
611120,Angiospermes,Eryngium sanguisorba
611121,Angiospermes,Eryngium serra
97148,Angiospermes,Eryngium spinalba
160399,Angiospermes,Eryngium tricuspidatum
611109,Angiospermes,Eryngium tripartitum
611123,Angiospermes,Eryngium triquetrum
611110,Angiospermes,Eryngium variifolium
97152,Angiospermes,Eryngium viviparum
611122,Angiospermes,Eryngium yuccifolium
197353,Angiospermes,Sanicula
717865,Angiospermes,Sanicula epipactis
120772,Angiospermes,Sanicula europaea
830132,Angiospermes,Aralia handsworthensis
700114,Angiospermes,Botryomeryta lecardii
448209,Angiospermes,Cheirodendron bastardianum
830256,Angiospermes,Enochoria sylvicola
97976,Angiospermes,Fatsia japonica
193114,Angiospermes,Hedera
100779,Angiospermes,Hedera algeriensis
100781,Angiospermes,Hedera canariensis
100784,Angiospermes,Hedera colchica
100787,Angiospermes,Hedera helix
100788,Angiospermes,Hedera hibernica
969531,Angiospermes,Hedera maroccana
995110,Angiospermes,Hedera rhizomatifera
670803,Angiospermes,Meryta balansae
446933,Angiospermes,Meryta brachypoda
446934,Angiospermes,Meryta choristantha
670804,Angiospermes,Meryta coriacea
672398,Angiospermes,Meryta denhamii
446935,Angiospermes,Meryta drakeana
671828,Angiospermes,Meryta gracilis
446936,Angiospermes,Meryta lanceolata
446937,Angiospermes,Meryta lucida
670806,Angiospermes,Meryta oxylaena
670807,Angiospermes,Meryta pachycarpa
773946,Angiospermes,Meryta pastoralis
446938,Angiospermes,Meryta raiateensis
671902,Angiospermes,Meryta rivularis
446939,Angiospermes,Meryta salicifolia
670808,Angiospermes,Meryta schizolaena
670809,Angiospermes,Meryta sonchifolia
630275,Angiospermes,Oreopanax ramosissimus
674122,Angiospermes,Plerandra baillonii
674136,Angiospermes,Plerandra crassipes
701783,Angiospermes,Plerandra elegantissima
674467,Angiospermes,Plerandra elongata
674137,Angiospermes,Plerandra emiliana
830251,Angiospermes,Plerandra gabriellae
674138,Angiospermes,Plerandra gordonii
674463,Angiospermes,Plerandra leptophylla
674139,Angiospermes,Plerandra longistyla
674140,Angiospermes,Plerandra neocaledonica
674130,Angiospermes,Plerandra nono
674131,Angiospermes,Plerandra osyana
830109,Angiospermes,Plerandra osyana subsp. toto
830108,Angiospermes,Plerandra osyana subsp. osyana
674468,Angiospermes,Plerandra pachyphylla
830133,Angiospermes,Plerandra pancheri
674132,Angiospermes,Plerandra plerandroides
674466,Angiospermes,Plerandra polydactylis
674133,Angiospermes,Plerandra reginae
674141,Angiospermes,Plerandra taomensis
674142,Angiospermes,Plerandra veilloniorum
674135,Angiospermes,Plerandra veitchii
706676,Angiospermes,Polyscias aemiliguineae
672436,Angiospermes,Polyscias balansae
706677,Angiospermes,Polyscias bernieri
671890,Angiospermes,Polyscias biformis
706678,Angiospermes,Polyscias borbonica
672328,Angiospermes,Polyscias bracteata
674347,Angiospermes,Polyscias bracteata subsp. bracteata
673988,Angiospermes,Polyscias bracteata subsp. subincisa
706679,Angiospermes,Polyscias coriacea
672437,Angiospermes,Polyscias crenata
706680,Angiospermes,Polyscias cutispongia
672041,Angiospermes,Polyscias dioica
671771,Angiospermes,Polyscias lecardii
671891,Angiospermes,Polyscias mackeei
810270,Angiospermes,Polyscias marchionensis
807481,Angiospermes,Polyscias mayottensis
670811,Angiospermes,Polyscias microbotrys
671892,Angiospermes,Polyscias otopyrena
670813,Angiospermes,Polyscias pancheri
706682,Angiospermes,Polyscias repanda
706683,Angiospermes,Polyscias rivalsii
671770,Angiospermes,Polyscias scopoliae
706684,Angiospermes,Polyscias sessiliflora
446944,Angiospermes,Polyscias tahitensis
810269,Angiospermes,Polyscias verrucosa
672329,Angiospermes,Polyscias vieillardii
673945,Angiospermes,Polyscias vieillardii subsp. vieillardii
673944,Angiospermes,Polyscias vieillardii subsp. balansae
670814,Angiospermes,Polyscias weinmanniae
672042,Angiospermes,Schefflera candelabrum
672043,Angiospermes,Schefflera pseudocandelabrum
670817,Angiospermes,Schefflera vieillardii
957670,Angiospermes,Sciodaphyllum attenuatum
957671,Angiospermes,Sciodaphyllum urbanianum
130283,Angiospermes,x Fatshedera lizei
193418,Angiospermes,Hydrocotyle
103129,Angiospermes,Hydrocotyle bonariensis
445400,Angiospermes,Hydrocotyle feaniana
706396,Angiospermes,Hydrocotyle grossularioides
103139,Angiospermes,Hydrocotyle ranunculoides
103140,Angiospermes,Hydrocotyle sibthorpioides
159708,Angiospermes,Hydrocotyle umbellata
103142,Angiospermes,Hydrocotyle vulgaris
607007,Angiospermes,Trachymene
611619,Angiospermes,Trachymene caerulea
673912,Angiospermes,Delarbrea balansae
672834,Angiospermes,Delarbrea collina
672835,Angiospermes,Delarbrea harmsii
672836,Angiospermes,Delarbrea longicarpa
674392,Angiospermes,Delarbrea montana
674575,Angiospermes,Delarbrea montana subsp. arborea
674507,Angiospermes,Delarbrea montana subsp. montana
674508,Angiospermes,Delarbrea paradoxa subsp. depauperata
672690,Angiospermes,Myodocarpus
672837,Angiospermes,Myodocarpus crassifolius
672838,Angiospermes,Myodocarpus fraxinifolius
672839,Angiospermes,Myodocarpus gracilis
672841,Angiospermes,Myodocarpus involucratus
674152,Angiospermes,Myodocarpus lanceolatus
672843,Angiospermes,Myodocarpus pinnatus
674153,Angiospermes,Myodocarpus simplicifolius
672844,Angiospermes,Myodocarpus vieillardii
715623,Angiospermes,Billardiera
717103,Angiospermes,Billardiera heterophylla
196323,Angiospermes,Pittosporum
671830,Angiospermes,Pittosporum aliferum
671362,Angiospermes,Pittosporum artense
671363,Angiospermes,Pittosporum baudouinii
671831,Angiospermes,Pittosporum bernardii
672238,Angiospermes,Pittosporum bouletii
671832,Angiospermes,Pittosporum brevispinum
671833,Angiospermes,Pittosporum cherrieri
671364,Angiospermes,Pittosporum coccineum
671365,Angiospermes,Pittosporum collinum
671366,Angiospermes,Pittosporum croceum
672455,Angiospermes,Pittosporum deplanchei
671367,Angiospermes,Pittosporum dzumacense
671368,Angiospermes,Pittosporum echinatum
671369,Angiospermes,Pittosporum gatopense
671370,Angiospermes,Pittosporum gracile
671372,Angiospermes,Pittosporum heckelii
671371,Angiospermes,Pittosporum hematomallum
671373,Angiospermes,Pittosporum kaalense
671374,Angiospermes,Pittosporum koghiense
672239,Angiospermes,Pittosporum lanipetalum
671375,Angiospermes,Pittosporum leratii
671834,Angiospermes,Pittosporum leroyanum
671835,Angiospermes,Pittosporum letocartiorum
671376,Angiospermes,Pittosporum loniceroides
672240,Angiospermes,Pittosporum mackeei
671836,Angiospermes,Pittosporum malaxanii
671377,Angiospermes,Pittosporum morierei
671837,Angiospermes,Pittosporum muricatum
671378,Angiospermes,Pittosporum obovatum
671379,Angiospermes,Pittosporum oreophilum
672082,Angiospermes,Pittosporum ornatum
445888,Angiospermes,Pittosporum orohenense
671380,Angiospermes,Pittosporum oubatchense
671381,Angiospermes,Pittosporum pancheri
672004,Angiospermes,Pittosporum paniculatum
671382,Angiospermes,Pittosporum paniense
671383,Angiospermes,Pittosporum poueboense
672005,Angiospermes,Pittosporum poumense
671384,Angiospermes,Pittosporum pronyense
445889,Angiospermes,Pittosporum raivavaeense
445890,Angiospermes,Pittosporum rapense
671385,Angiospermes,Pittosporum scythophyllum
707094,Angiospermes,Pittosporum senacia subsp. senacia
707080,Angiospermes,Pittosporum senacia subsp. reticulatum
671838,Angiospermes,Pittosporum sessilifolium
672006,Angiospermes,Pittosporum simsonii
671386,Angiospermes,Pittosporum sylvaticum
445891,Angiospermes,Pittosporum taitense
671839,Angiospermes,Pittosporum tanianum
113785,Angiospermes,Pittosporum tobira
113786,Angiospermes,Pittosporum undulatum
672083,Angiospermes,Pittosporum verrucosum
830118,Angiospermes,Pittosporum vieillardii
671387,Angiospermes,Pittosporum xanthanthum
193581,Angiospermes,Ilex
103514,Angiospermes,Ilex aquifolium
629892,Angiospermes,Ilex dioica
629893,Angiospermes,Ilex macfadyenii
968630,Angiospermes,Ilex macfadyenii subsp. ovata
732648,Angiospermes,Ilex martiniana
670801,Angiospermes,Ilex neocaledonica
670802,Angiospermes,Ilex sebertii
830247,Angiospermes,Citronella hirsuta
673357,Angiospermes,Citronella macrocarpa
674048,Angiospermes,Citronella sarmentosa
672615,Angiospermes,Gastrolepis
673867,Angiospermes,Gastrolepis alticola
830272,Angiospermes,Gastrolepis austrocaledonica
830238,Gymnospermes,Agathis corbassonii
670818,Gymnospermes,Agathis lanceolata
672044,Gymnospermes,Agathis montana
447939,Gymnospermes,Agathis moorei
670819,Gymnospermes,Agathis ovata
189392,Gymnospermes,Araucaria
610750,Gymnospermes,Araucaria angustifolia
83465,Gymnospermes,Araucaria araucana
670820,Gymnospermes,Araucaria bernieri
705873,Gymnospermes,Araucaria bidwillii
672045,Gymnospermes,Araucaria biramulata
446363,Gymnospermes,Araucaria columnaris
921616,Gymnospermes,Araucaria goroensis
670821,Gymnospermes,Araucaria humboldtensis
672046,Gymnospermes,Araucaria laubenfelsii
446719,Gymnospermes,Araucaria luxurians
921617,Gymnospermes,Araucaria mackeeii
670988,Gymnospermes,Araucaria montana
670989,Gymnospermes,Araucaria muelleri
672047,Gymnospermes,Araucaria nemorosa
670990,Gymnospermes,Araucaria rulei
670991,Gymnospermes,Araucaria schmidii
672048,Gymnospermes,Araucaria scopulorum
670992,Gymnospermes,Araucaria subulata
674431,Gymnospermes,Acmopyle pancheri
673410,Gymnospermes,Dacrycarpus vieillardii
674260,Gymnospermes,Dacrydium araucarioides
673411,Gymnospermes,Dacrydium balansae
673412,Gymnospermes,Dacrydium guillauminii
673870,Gymnospermes,Dacrydium x suprinii
674261,Gymnospermes,Dacrydium lycopodioides
673413,Gymnospermes,Falcatifolium taxoides
672720,Gymnospermes,Parasitaxus
673414,Gymnospermes,Parasitaxus usta
671850,Gymnospermes,Podocarpus beecherae
672219,Gymnospermes,Podocarpus colliculatus
671388,Gymnospermes,Podocarpus decumbens
672128,Gymnospermes,Podocarpus gnidioides
921560,Gymnospermes,Podocarpus lavoixii
830160,Gymnospermes,Podocarpus letocartii
671389,Gymnospermes,Podocarpus longifoliolatus
671390,Gymnospermes,Podocarpus lucienii
672129,Gymnospermes,Podocarpus novaecaledoniae
671391,Gymnospermes,Podocarpus polyspermus
671392,Gymnospermes,Podocarpus sylvestris
606972,Gymnospermes,Prumnopitys
610880,Gymnospermes,Prumnopitys andina
672130,Gymnospermes,Prumnopitys ferruginoides
673713,Gymnospermes,Retrophyllum comptonii
673714,Gymnospermes,Retrophyllum minus
606989,Gymnospermes,Saxegothaea
611352,Gymnospermes,Saxegothaea conspicua
705760,Angiospermes,Acanthophoenix crinita
705761,Angiospermes,Acanthophoenix rousselii
455309,Angiospermes,Basselinia
671543,Angiospermes,Basselinia deplanchei
671819,Angiospermes,Basselinia eriostachys
671544,Angiospermes,Basselinia favieri
455310,Angiospermes,Basselinia glabrata
671545,Angiospermes,Basselinia gracilis
671546,Angiospermes,Basselinia humboldtiana
671547,Angiospermes,Basselinia iterata
671934,Angiospermes,Basselinia moorei
671548,Angiospermes,Basselinia pancheri
672421,Angiospermes,Basselinia porphyrea
671549,Angiospermes,Basselinia sordida
671550,Angiospermes,Basselinia tomentosa
671551,Angiospermes,Basselinia velutina
671552,Angiospermes,Basselinia vestita
446560,Angiospermes,Burretiokentia
672469,Angiospermes,Burretiokentia dumasii
672084,Angiospermes,Burretiokentia grandiflora
448151,Angiospermes,Burretiokentia hapala
671840,Angiospermes,Burretiokentia koghiensis
671553,Angiospermes,Burretiokentia vieillardii
446562,Angiospermes,Chambeyronia
1002364,Angiospermes,Chambeyronia divaricata
1002353,Angiospermes,Chambeyronia houailouensis
1002367,Angiospermes,Chambeyronia huerlimannii
671554,Angiospermes,Chambeyronia lepidota
448154,Angiospermes,Chambeyronia macrocarpa
1002379,Angiospermes,Chambeyronia macrocarpa var. flavopicta
1002378,Angiospermes,Chambeyronia macrocarpa var. hookeri
1002380,Angiospermes,Chambeyronia macrocarpa var. roxanniae
1002381,Angiospermes,Chambeyronia macrocarpa var. viridis
1002382,Angiospermes,Chambeyronia macrocarpa var. macrocarpa
1002372,Angiospermes,Chambeyronia magnifica
1002373,Angiospermes,Chambeyronia oliviformis
1002374,Angiospermes,Chambeyronia piersoniorum
1002375,Angiospermes,Chambeyronia pyriformis
