CD_NOM,FAMILLE,NOM_VALIDE
119282,Rosaceae,Rubus prionatus
119283,Rosaceae,Rubus prionodontus
119284,Rosaceae,Rubus procerus
788908,Rosaceae,Rubus proiectus
119285,Rosaceae,Rubus prolongatus
119286,Rosaceae,Rubus promachonicus
611511,Rosaceae,Rubus propinquus
611499,Rosaceae,Rubus pruinosus
119287,Rosaceae,Rubus pseudo-gravetii
810963,Rosaceae,Rubus pseudopsis
119290,Rosaceae,Rubus pulcher
119291,Rosaceae,Rubus pullatifolius
119292,Rosaceae,Rubus puripulvis
119293,Rosaceae,Rubus purpuratus
611513,Rosaceae,Rubus pydarensiformis
119294,Rosaceae,Rubus pyramidalis
119295,Rosaceae,Rubus pyrenaicus
119296,Rosaceae,Rubus querceticola
119297,Rosaceae,Rubus questieri
717505,Rosaceae,Rubus quineyi
119298,Rosaceae,Rubus radula
966610,Rosaceae,Rubus raduloides
119299,Rosaceae,Rubus reuteri
119300,Rosaceae,Rubus rhamnifolius
119301,Rosaceae,Rubus rhombicus
119302,Rosaceae,Rubus rhombifolius
119304,Rosaceae,Rubus rivularis
119305,Rosaceae,Rubus roetensis
119306,Rosaceae,Rubus rosaceus
119307,Rosaceae,Rubus rosellus
717506,Rosaceae,Rubus rotundifoliatus
966557,Rosaceae,Rubus royeri
119311,Rosaceae,Rubus rubiginosus
119312,Rosaceae,Rubus rudis
119313,Rosaceae,Rubus rufescens
620516,Rosaceae,Rubus saltuum
119317,Rosaceae,Rubus sampaioanus
810890,Rosaceae,Rubus sanctae-hildegardis
119318,Rosaceae,Rubus saxatilis
717507,Rosaceae,Rubus saxicola
119319,Rosaceae,Rubus saxigenus
119320,Rosaceae,Rubus scaber
717508,Rosaceae,Rubus scabrosus
119321,Rosaceae,Rubus schlechtendalii
119322,Rosaceae,Rubus schleicheri
119323,Rosaceae,Rubus schmidelyanus
119325,Rosaceae,Rubus schummelii
119327,Rosaceae,Rubus sciocharis
810952,Rosaceae,Rubus scissoides
119328,Rosaceae,Rubus scissus
119331,Rosaceae,Rubus semibracteosus
119332,Rosaceae,Rubus semicarpinifolius
611519,Rosaceae,Rubus sempernitens
611516,Rosaceae,Rubus senticosus
119335,Rosaceae,Rubus serrulatifolius
119336,Rosaceae,Rubus setiger
119337,Rosaceae,Rubus silvaticus
717510,Rosaceae,Rubus slesvicensis
119340,Rosaceae,Rubus spectabilis
717511,Rosaceae,Rubus spina-curva
119342,Rosaceae,Rubus spinulatus
119343,Rosaceae,Rubus spissifolius
119344,Rosaceae,Rubus splendidiflorus
119345,Rosaceae,Rubus sprengelii
119346,Rosaceae,Rubus status
620523,Rosaceae,Rubus stereacanthos
119348,Rosaceae,Rubus suavifolius
788909,Rosaceae,Rubus subinermoides
717513,Rosaceae,Rubus subopacus
717514,Rosaceae,Rubus subtercanens
810911,Rosaceae,Rubus suevicola
119354,Rosaceae,Rubus sulcatus
810897,Rosaceae,Rubus tarnensis
717515,Rosaceae,Rubus tauni
119358,Rosaceae,Rubus tenuidentatus
119359,Rosaceae,Rubus tereticaulis
119360,Rosaceae,Rubus thelybatos
119362,Rosaceae,Rubus thyrsiflorus
717864,Rosaceae,Rubus thyrsigeriformis
810891,Rosaceae,Rubus tiliaster
119364,Rosaceae,Rubus timbal-lagravei
119368,Rosaceae,Rubus trachyadenes
119369,Rosaceae,Rubus trachycaulon
119370,Rosaceae,Rubus trachypus
717516,Rosaceae,Rubus transvestitus
620532,Rosaceae,Rubus trichopus
717517,Rosaceae,Rubus tricolor
611509,Rosaceae,Rubus trifoliatus
119371,Rosaceae,Rubus truncifolius
717518,Rosaceae,Rubus tuberculatus
119373,Rosaceae,Rubus ulmifolius
810867,Rosaceae,Rubus umbrosus
119375,Rosaceae,Rubus uncinatus
611500,Rosaceae,Rubus vagus
119377,Rosaceae,Rubus validespinus
119378,Rosaceae,Rubus vallisparsus
810893,Rosaceae,Rubus vandermeijdenii
810892,Rosaceae,Rubus vanwinkelii
966540,Rosaceae,Rubus velutinus
611522,Rosaceae,Rubus venetorum
119379,Rosaceae,Rubus vepallidus
119380,Rosaceae,Rubus vestiferus
119381,Rosaceae,Rubus vestitus
119382,Rosaceae,Rubus vicarius
119383,Rosaceae,Rubus vigoi
119384,Rosaceae,Rubus vigorosus
119385,Rosaceae,Rubus villarsianus
810953,Rosaceae,Rubus vinetorum
966612,Rosaceae,Rubus viscosus
119388,Rosaceae,Rubus vulgaris
717519,Rosaceae,Rubus wahlbergii
717520,Rosaceae,Rubus walteri
810912,Rosaceae,Rubus warrenii
788910,Rosaceae,Rubus wedgwoodiae
119392,Rosaceae,Rubus winteri
192567,Rosaceae,Filipendula
98717,Rosaceae,Filipendula ulmaria
98718,Rosaceae,Filipendula vulgaris
198789,Ulmaceae,Ulmus
717889,Ulmaceae,Ulmus glabra x Ulmus minor subsp. procera
128169,Ulmaceae,Ulmus glabra
128203,Ulmaceae,Ulmus x ambigua
128205,Ulmaceae,Ulmus x hollandica
128171,Ulmaceae,Ulmus laevis
128175,Ulmaceae,Ulmus minor
717691,Ulmaceae,Ulmus plotii
969345,Ulmaceae,Zelkova
985394,Ulmaceae,Zelkova carpinifolia
446057,Urticaceae,Boehmeria
631049,Urticaceae,Boehmeria cylindrica
447647,Urticaceae,Boehmeria nivea
629177,Urticaceae,Boehmeria ramiflora
448804,Urticaceae,Pipturus argenteus var. argenteus
448805,Urticaceae,Pipturus argenteus var. tuamotensis
448472,Urticaceae,Pipturus australium
448473,Urticaceae,Pipturus grantii
447661,Urticaceae,Pipturus henryanus
448386,Urticaceae,Pipturus oreophilus
447663,Urticaceae,Pipturus polynesicus
448813,Urticaceae,Pipturus polynesicus var. polynesicus
830223,Urticaceae,Pipturus polynesicus var. neocaledonicus
448451,Urticaceae,Pipturus schaeferi
448385,Urticaceae,Pipturus tooviianus
969182,Urticaceae,Pouzolzia herpetophyton
706697,Urticaceae,Pouzolzia laevigata
732875,Urticaceae,Cecropia granvilleana
732882,Urticaceae,Coussapoa ferruginea
446061,Urticaceae,Elatostema
706243,Urticaceae,Elatostema fagifolium
447650,Urticaceae,Elatostema sessile
822873,Urticaceae,Elatostema yenii
446770,Urticaceae,Haroldiella
448469,Urticaceae,Haroldiella rapaensis
448470,Urticaceae,Haroldiella sykesii
447653,Urticaceae,Pilea bisepala
706651,Urticaceae,Pilea borbonica
706652,Urticaceae,Pilea cadetii
630412,Urticaceae,Pilea corymbosa
630416,Urticaceae,Pilea inaequalis
447656,Urticaceae,Pilea involucrata
706653,Urticaceae,Pilea lucens
707079,Urticaceae,Pilea lucens subsp. triplinervis
448468,Urticaceae,Pilea occulta
448387,Urticaceae,Pilea sancti-johannis
706654,Urticaceae,Pilea sessilifolia
447659,Urticaceae,Pilea solandri
735237,Urticaceae,Pilea tabularis
706655,Urticaceae,Pilea umbellata
706656,Urticaceae,Pilea urticifolia
706207,Urticaceae,Droguetia gaudichaudiana
706208,Urticaceae,Droguetia leptostachys
195840,Urticaceae,Parietaria
112410,Urticaceae,Parietaria judaica
112411,Urticaceae,Parietaria lusitanica
138601,Urticaceae,Parietaria lusitanica subsp. lusitanica
112413,Urticaceae,Parietaria officinalis
197736,Urticaceae,Soleirolia
124147,Urticaceae,Soleirolia soleirolii
453726,Urticaceae,Fleurya
98740,Urticaceae,Fleurya aestuans
193848,Urticaceae,Laportea
706579,Urticaceae,Obetia ficifolia
630854,Urticaceae,Urera caracasana
198831,Urticaceae,Urtica
128263,Urticaceae,Urtica atrovirens
128268,Urticaceae,Urtica dioica
142037,Urticaceae,Urtica dioica subsp. dioica
142038,Urticaceae,Urtica dioica subsp. galeopsifolia
128273,Urticaceae,Urtica gracilis
128277,Urticaceae,Urtica incisa
128300,Urticaceae,Urtica x oblongata
128301,Urticaceae,Urtica x tremolsii
128285,Urticaceae,Urtica membranacea
128291,Urticaceae,Urtica pilulifera
128298,Urticaceae,Urtica urens
194476,Marsileaceae,Marsilea
611021,Marsileaceae,Marsilea drummondii
107407,Marsileaceae,Marsilea quadrifolia
107409,Marsileaceae,Marsilea strigosa
196282,Marsileaceae,Pilularia
113547,Marsileaceae,Pilularia globulifera
113548,Marsileaceae,Pilularia minuta
189694,Salviniaceae,Azolla
966805,Salviniaceae,Azolla cristata
85469,Salviniaceae,Azolla filiculoides
197346,Salviniaceae,Salvinia
674681,Salviniaceae,Salvinia auriculata
446498,Salviniaceae,Salvinia molesta
120709,Salviniaceae,Salvinia natans
672356,Amphorogynaceae,Amphorogyne
673513,Amphorogynaceae,Amphorogyne celastroides
673514,Amphorogynaceae,Amphorogyne spicata
673515,Amphorogynaceae,Amphorogyne staufferi
672568,Amphorogynaceae,Daenikera
673516,Amphorogynaceae,Daenikera corallina
838921,Balanophoraceae,Ombrophytum guayanense
842313,Balanophoraceae,Helosis antillensis
707073,Loranthaceae,Bakerella hoyifolia subsp. bojeri
842160,Loranthaceae,Oryctanthus guianensis
842263,Loranthaceae,Oryctanthus minor
842243,Loranthaceae,Passovia disjectifolia
842152,Loranthaceae,Passovia pycnostachya
630502,Loranthaceae,Psittacanthus americanus
842119,Loranthaceae,Psittacanthus grandifolius
630503,Loranthaceae,Psittacanthus martinicensis
842106,Loranthaceae,Psittacanthus melinonii
733980,Loranthaceae,Psittacanthus redactus
672633,Mystropetalaceae,Hachettea
672850,Mystropetalaceae,Hachettea austrocaledonica
674379,Olacaceae,Olax hypoleuca
674541,Olacaceae,Olax hypoleuca var. hypoleuca
674622,Olacaceae,Olax hypoleuca var. microphylla
807438,Olacaceae,Olax mayottensis
706590,Olacaceae,Olax psittacorum
672596,Santalaceae,Elaphanthera
673517,Santalaceae,Elaphanthera baumannii
671582,Santalaceae,Exocarpos clavatus
671583,Santalaceae,Exocarpos neocaledonicus
674253,Santalaceae,Exocarpos phyllanthoides var. brachystachys
674478,Santalaceae,Exocarpos phyllanthoides var. montanus
672125,Santalaceae,Exocarpos pseudocasuarina
447586,Santalaceae,Exocarpos psilotiformis
671584,Santalaceae,Exocarpos spathulatus
195588,Santalaceae,Osyris
111840,Santalaceae,Osyris alba
830129,Santalaceae,Santalum austrocaledonicum var. glabrum
674458,Santalaceae,Santalum austrocaledonicum var. minutum
674254,Santalaceae,Santalum austrocaledonicum var. pilosulum
447588,Santalaceae,Santalum insulare
448709,Santalaceae,Santalum insulare var. insulare
448786,Santalaceae,Santalum insulare var. alticola
448787,Santalaceae,Santalum insulare var. deckeri
448789,Santalaceae,Santalum insulare var. marchionense
448710,Santalaceae,Santalum insulare var. margaretae
448790,Santalaceae,Santalum insulare var. raiateense
448711,Santalaceae,Santalum insulare var. raivavense
198408,Thesiaceae,Thesium
126287,Thesiaceae,Thesium alpinum
152117,Thesiaceae,Thesium alpinum var. alpinum
152118,Thesiaceae,Thesium alpinum var. tenuifolium
126292,Thesiaceae,Thesium corsalpinum
126298,Thesiaceae,Thesium humifusum
612577,Thesiaceae,Thesium humifusum subsp. humifusum
141645,Thesiaceae,Thesium humifusum subsp. divaricatum
126299,Thesiaceae,Thesium humile
126303,Thesiaceae,Thesium kyrnosum
126305,Thesiaceae,Thesium linophyllon
718423,Thesiaceae,Thesium linophyllon subsp. linophyllon
141648,Thesiaceae,Thesium linophyllon subsp. montanum
126310,Thesiaceae,Thesium pyrenaicum
141650,Thesiaceae,Thesium pyrenaicum subsp. pyrenaicum
189397,Viscaceae,Arceuthobium
892223,Viscaceae,Arceuthobium gambyi
83488,Viscaceae,Arceuthobium oxycedri
980171,Viscaceae,Korthalsella amentacea
447683,Viscaceae,Korthalsella aoraiensis
735290,Viscaceae,Phoradendron granvillei
630386,Viscaceae,Phoradendron mucronatum
630390,Viscaceae,Phoradendron trinervium
198916,Viscaceae,Viscum
129906,Viscaceae,Viscum album
142440,Viscaceae,Viscum album subsp. album
142438,Viscaceae,Viscum album subsp. abietis
142441,Viscaceae,Viscum album subsp. austriacum
706695,Anacardiaceae,Poupartia borbonica
732489,Anacardiaceae,Tapirira bethanniana
672893,Anacardiaceae,Euroschinus aoupiniensis
672894,Anacardiaceae,Euroschinus elegans
674281,Anacardiaceae,Euroschinus jaffrei
674502,Anacardiaceae,Euroschinus obtusifolius
674513,Anacardiaceae,Euroschinus obtusifolius var. obtusifolius
674567,Anacardiaceae,Euroschinus obtusifolius var. robustus
674282,Anacardiaceae,Euroschinus rubromarginatus
672895,Anacardiaceae,Euroschinus verrucosus
674503,Anacardiaceae,Euroschinus vieillardii
674607,Anacardiaceae,Euroschinus vieillardii var. vieillardii
674514,Anacardiaceae,Euroschinus vieillardii var. glaber
732488,Anacardiaceae,Loxopterygium sagotii
197442,Anacardiaceae,Schinus
121504,Anacardiaceae,Schinus molle
718771,Anacardiaceae,Schinus molle var. areira
121505,Anacardiaceae,Schinus terebinthifolia
732492,Anacardiaceae,Thyrsodium guianense
629396,Anacardiaceae,Comocladia dodonaea
629397,Anacardiaceae,Comocladia martinicensis
629398,Anacardiaceae,Comocladia undulata
191210,Anacardiaceae,Cotinus
92631,Anacardiaceae,Cotinus coggygria
196317,Anacardiaceae,Pistacia
113751,Anacardiaceae,Pistacia x saportae
113744,Anacardiaceae,Pistacia lentiscus
985904,Anacardiaceae,Pistacia lentiscus subsp. lentiscus
113748,Anacardiaceae,Pistacia terebinthus
113750,Anacardiaceae,Pistacia vera
197191,Anacardiaceae,Rhus
117712,Anacardiaceae,Rhus coriaria
117715,Anacardiaceae,Rhus glabra
995033,Anacardiaceae,Rhus x pulvinata
117723,Anacardiaceae,Rhus typhina
926974,Anacardiaceae,Toxicodendron
126914,Anacardiaceae,Toxicodendron radicans
160249,Anacardiaceae,Toxicodendron vernicifluum
670889,Anacardiaceae,Semecarpus atra
670890,Anacardiaceae,Semecarpus balansae
670891,Anacardiaceae,Semecarpus neocaledonica
672233,Anacardiaceae,Semecarpus poyaensis
672152,Anacardiaceae,Semecarpus riparia
672434,Anacardiaceae,Semecarpus virotii
670854,Burseraceae,Canarium balansae
670855,Burseraceae,Canarium oleiferum
670856,Burseraceae,Canarium trifoliolatum
670857,Burseraceae,Canarium whitei
957007,Burseraceae,Dacryodes decidua
957008,Burseraceae,Dacryodes froesiana
957006,Burseraceae,Dacryodes oblongipetala
957009,Burseraceae,Dacryodes villosa
630492,Burseraceae,Protium attenuatum
732821,Burseraceae,Protium demerarense
740565,Burseraceae,Protium divaricatum subsp. fumarium
732823,Burseraceae,Protium gallicum
732828,Burseraceae,Protium inodorum
732829,Burseraceae,Protium melinonis
732832,Burseraceae,Protium occultum
740569,Burseraceae,Protium opacum subsp. rabelianum
732836,Burseraceae,Protium plagiocarpium
895574,Burseraceae,Protium surinamense
768242,Meliaceae,Carapa surinamensis
673220,Meliaceae,Dysoxylum canalense
673221,Meliaceae,Dysoxylum kouiriense
673222,Meliaceae,Dysoxylum macranthum
673688,Meliaceae,Dysoxylum macrostachyum
674026,Meliaceae,Dysoxylum minutiflorum
673223,Meliaceae,Dysoxylum pachypodum
673224,Meliaceae,Dysoxylum roseum
674395,Meliaceae,Dysoxylum rufescens
674525,Meliaceae,Dysoxylum rufescens subsp. dzumacense
674586,Meliaceae,Dysoxylum rufescens subsp. rufescens
734241,Meliaceae,Guarea costata
629789,Meliaceae,Guarea macrophylla
740723,Meliaceae,Guarea macrophylla subsp. pachycarpa
841477,Meliaceae,Guarea macrophylla subsp. macrophylla
734244,Meliaceae,Guarea michel-moddei
194586,Meliaceae,Melia
107838,Meliaceae,Melia azedarach
630760,Meliaceae,Swietenia x aubrevilleana
198503,Meliaceae,Toona
126827,Meliaceae,Toona sinensis
734252,Meliaceae,Trichilia micropetala
706894,Meliaceae,Turraea cadetii
706895,Meliaceae,Turraea monticola
706896,Meliaceae,Turraea oppositifolia
706897,Meliaceae,Turraea ovata
706898,Meliaceae,Turraea rutilans
706899,Meliaceae,Turraea thouarsiana
195898,Nitrariaceae,Peganum
112628,Nitrariaceae,Peganum harmala
190866,Rutaceae,Citrus
966886,Rutaceae,Citrus x aurantiifolia
966887,Rutaceae,Citrus x aurantium
966888,Rutaceae,Citrus x aurantium var. aurantium
971723,Rutaceae,Citrus x aurantium var. paradisi
971672,Rutaceae,Citrus x aurantium var. sinensis
971674,Rutaceae,Citrus x latifolia
966788,Rutaceae,Citrus x limon
971026,Rutaceae,Citrus x limon var. bergamia
971687,Rutaceae,Citrus x limon var. limetta
971038,Rutaceae,Citrus x limon var. limon
91817,Rutaceae,Citrus x limonia
91806,Rutaceae,Citrus japonica
160289,Rutaceae,Citrus maxima
91811,Rutaceae,Citrus medica
91812,Rutaceae,Citrus reticulata
672712,Rutaceae,Oxanthera
673760,Rutaceae,Oxanthera aurantium
674339,Rutaceae,Oxanthera brevipes
674429,Rutaceae,Oxanthera fragrans
673501,Rutaceae,Oxanthera neocaledonica
673502,Rutaceae,Oxanthera undulata
196567,Rutaceae,Poncirus
115092,Rutaceae,Poncirus trifoliata
190969,Rutaceae,Cneorum
91941,Rutaceae,Cneorum tricoccon
193081,Rutaceae,Haplophyllum
100745,Rutaceae,Haplophyllum buxbaumii
981462,Rutaceae,Haplophyllum buxbaumii subsp. buxbaumii
100747,Rutaceae,Haplophyllum linifolium
981502,Rutaceae,Haplophyllum linifolium subsp. linifolium
611163,Rutaceae,Haplophyllum tuberculatum
611164,Rutaceae,Haplophyllum villosum
197295,Rutaceae,Ruta
119707,Rutaceae,Ruta angustifolia
119710,Rutaceae,Ruta chalepensis
119713,Rutaceae,Ruta corsica
119716,Rutaceae,Ruta graveolens
119722,Rutaceae,Ruta montana
830243,Rutaceae,Boronia hartleyi
700113,Rutaceae,Boronia koniambiensis
830199,Rutaceae,Boronia pancheri
830200,Rutaceae,Boronia parvifolia
672550,Rutaceae,Comptonella
673730,Rutaceae,Comptonella baudouinii
673731,Rutaceae,Comptonella drupacea
673732,Rutaceae,Comptonella fruticosa
673733,Rutaceae,Comptonella glabra
674496,Rutaceae,Comptonella lactea
674611,Rutaceae,Comptonella lactea var. lactea
674568,Rutaceae,Comptonella lactea var. poissonii
673734,Rutaceae,Comptonella microcarpa
674497,Rutaceae,Comptonella oreophila
674623,Rutaceae,Comptonella oreophila var. oreophila
674569,Rutaceae,Comptonella oreophila var. longipes
673735,Rutaceae,Comptonella sessilifoliola
672556,Rutaceae,Crossosperma
673708,Rutaceae,Crossosperma cauliflora
673709,Rutaceae,Crossosperma velutina
672593,Rutaceae,Dutailliopsis
673710,Rutaceae,Dutailliopsis gordonii
672594,Rutaceae,Dutaillyea
674332,Rutaceae,Dutaillyea amosensis
673736,Rutaceae,Dutaillyea trifoliolata
671759,Rutaceae,Euodia tietaensis
673133,Rutaceae,Flindersia fournieri
673737,Rutaceae,Geijera balansae
673738,Rutaceae,Geijera cauliflora
807371,Rutaceae,Ivodea choungiensis
852791,Rutaceae,Ivodea mayottensis
673740,Rutaceae,Medicosma articulata
673741,Rutaceae,Medicosma congesta
673742,Rutaceae,Medicosma diversifolia
674334,Rutaceae,Medicosma emarginata
673744,Rutaceae,Medicosma exigua
673745,Rutaceae,Medicosma gracilis
673746,Rutaceae,Medicosma latifolia
674335,Rutaceae,Medicosma leratii
673747,Rutaceae,Medicosma obliqua
673748,Rutaceae,Medicosma parvifolia
673749,Rutaceae,Medicosma petiolaris
673750,Rutaceae,Medicosma suberosa
674336,Rutaceae,Medicosma subsessilis
673751,Rutaceae,Medicosma tahafeana
673752,Rutaceae,Medicosma verticillata
780453,Rutaceae,Melicope balgooyi
706523,Rutaceae,Melicope borbonica
707210,Rutaceae,Melicope borbonica var. borbonica
707174,Rutaceae,Melicope borbonica var. acuminata
447577,Rutaceae,Melicope bracteata
706524,Rutaceae,Melicope coodeana
447582,Rutaceae,Melicope fatuhivensis
672209,Rutaceae,Melicope fulva
671714,Rutaceae,Melicope glaberrima
448293,Rutaceae,Melicope hivaoaensis
448295,Rutaceae,Melicope inopinata
706525,Rutaceae,Melicope irifica
671715,Rutaceae,Melicope lasioneura
671716,Rutaceae,Melicope leptococca
448373,Rutaceae,Melicope lucida
448374,Rutaceae,Melicope margaretae
447583,Rutaceae,Melicope nukuhivensis
706526,Rutaceae,Melicope obscura
706527,Rutaceae,Melicope obtusifolia
707100,Rutaceae,Melicope obtusifolia subsp. obtusifolia
707175,Rutaceae,Melicope obtusifolia var. arborea
707176,Rutaceae,Melicope obtusifolia var. inaequalis
671760,Rutaceae,Melicope pedicellata
448294,Rutaceae,Melicope perlmanii
448296,Rutaceae,Melicope revoluta
706528,Rutaceae,Melicope segregis
447579,Rutaceae,Melicope tahitensis
448535,Rutaceae,Melicope tekaoensis
672210,Rutaceae,Melicope vieillardii
672693,Rutaceae,Myrtopsis
673754,Rutaceae,Myrtopsis calophylla
674337,Rutaceae,Myrtopsis corymbosa
673755,Rutaceae,Myrtopsis deplanchei
673756,Rutaceae,Myrtopsis macrocarpa
673757,Rutaceae,Myrtopsis myrtoidea
674338,Rutaceae,Myrtopsis novaecaledoniae
673758,Rutaceae,Myrtopsis pomaderridifolia
673759,Rutaceae,Myrtopsis sellingii
672698,Rutaceae,Neoschmidia
673769,Rutaceae,Neoschmidia calycina
673768,Rutaceae,Neoschmidia pallida
672728,Rutaceae,Picrella
673770,Rutaceae,Picrella glandulosa
673771,Rutaceae,Picrella ignambiensis
674382,Rutaceae,Picrella trifoliata
674570,Rutaceae,Picrella trifoliata var. trifoliata
674571,Rutaceae,Picrella trifoliata var. gracilis
674572,Rutaceae,Picrella trifoliata var. gracillima
673503,Rutaceae,Sarcomelicope argyrophylla
673504,Rutaceae,Sarcomelicope dognyensis
673505,Rutaceae,Sarcomelicope follicularis
673506,Rutaceae,Sarcomelicope glauca
673507,Rutaceae,Sarcomelicope leiocarpa
673508,Rutaceae,Sarcomelicope megistophylla
673509,Rutaceae,Sarcomelicope pembaiensis
673511,Rutaceae,Sarcomelicope sarcococca
807567,Rutaceae,Vepris boiviniana
807568,Rutaceae,Vepris darcyi
807569,Rutaceae,Vepris spathulata
807570,Rutaceae,Vepris unifoliolata
673512,Rutaceae,Zieria chevalieri
191744,Rutaceae,Dictamnus
94923,Rutaceae,Dictamnus albus
197716,Rutaceae,Skimmia
123984,Rutaceae,Skimmia japonica
190748,Rutaceae,Choisya
90939,Rutaceae,Choisya ternata
734948,Rutaceae,Galipea davisii
734951,Rutaceae,Raputia aromatica
734952,Rutaceae,Raputia brevipedunculata
734953,Rutaceae,Ticorea foetida
196876,Rutaceae,Ptelea
116263,Rutaceae,Ptelea trifoliata
445976,Rutaceae,Zanthoxylum
671576,Rutaceae,Zanthoxylum albiflorum
717710,Rutaceae,Zanthoxylum americanum
706938,Rutaceae,Zanthoxylum heterophyllum
671577,Rutaceae,Zanthoxylum leratii
447584,Rutaceae,Zanthoxylum nadeaudii
